Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,Date
518795,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,104,Pelham - Throgs Neck,2012-2014,01/02/2012,13.87221626,,2012-01-02
518891,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,104,Pelham - Throgs Neck,2012-2014,01/02/2012,133.9380656,,2012-01-02
518892,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,105,Crotona -Tremont,2012-2014,01/02/2012,214.1413502,,2012-01-02
518805,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2012-2014,01/02/2012,10.56380587,,2012-01-02
518559,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,201,Greenpoint,2012-2014,01/02/2012,32.1,,2012-01-02
518890,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,103,Fordham - Bronx Pk,2012-2014,01/02/2012,191.4007601,,2012-01-02
518974,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,501,Port Richmond,2012-2014,01/02/2012,53.99393893,,2012-01-02
518695,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Borough,5,Staten Island,2012-2014,01/02/2012,7.5,,2012-01-02
518927,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,502,Stapleton - St. George,2012-2014,01/02/2012,66.09292254,,2012-01-02
518865,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2012-2014,01/02/2012,7.287549969,,2012-01-02
518713,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,211,Williamsburg - Bushwick,2012-2014,01/02/2012,3.9,,2012-01-02
518630,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,403,Flushing - Clearview,2012-2014,01/02/2012,8.8,,2012-01-02
518693,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Borough,3,Manhattan,2012-2014,01/02/2012,4.2,,2012-01-02
518875,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,408,Jamaica,2012-2014,01/02/2012,14.390081,,2012-01-02
518652,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,105,Crotona -Tremont,2012-2014,01/02/2012,15.8,,2012-01-02
518703,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,201,Greenpoint,2012-2014,01/02/2012,3.5,,2012-01-02
518649,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,102,Northeast Bronx,2012-2014,01/02/2012,10.3,,2012-01-02
518724,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,401,Long Island City - Astoria,2012-2014,01/02/2012,4.2,,2012-01-02
518977,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,504,South Beach - Tottenville,2012-2014,01/02/2012,12.31857041,,2012-01-02
518667,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2012-2014,01/02/2012,11.7,,2012-01-02
518908,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,303,East Harlem,2012-2014,01/02/2012,241.3290564,,2012-01-02
518814,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,305,Upper East Side,2012-2014,01/02/2012,8.379345245,,2012-01-02
518931,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",Borough,1,Bronx,2012-2014,01/02/2012,83.69968379,,2012-01-02
518825,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,406,Fresh Meadows,2012-2014,01/02/2012,8.061807535,,2012-01-02
518960,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2012-2014,01/02/2012,23.95759219,,2012-01-02
518697,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,102,Northeast Bronx,2012-2014,01/02/2012,6.6,,2012-01-02
518719,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,306,Chelsea - Clinton,2012-2014,01/02/2012,3.7,,2012-01-02
518552,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2012-2014,01/02/2012,34.4,,2012-01-02
518831,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,502,Stapleton - St. George,2012-2014,01/02/2012,16.19224497,,2012-01-02
518590,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,501,Port Richmond,2012-2014,01/02/2012,74.4,,2012-01-02
518956,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,303,East Harlem,2012-2014,01/02/2012,129.6348376,,2012-01-02
518602,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,103,Fordham - Bronx Pk,2012-2014,01/02/2012,51.0,,2012-01-02
518605,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,106,High Bridge - Morrisania,2012-2014,01/02/2012,48.7,,2012-01-02
518676,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,401,Long Island City - Astoria,2012-2014,01/02/2012,4.3,,2012-01-02
518551,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,5,Staten Island,2012-2014,01/02/2012,37.9,,2012-01-02
518646,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,4,Queens,2012-2014,01/02/2012,4.0,,2012-01-02
518907,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,302,Central Harlem - Morningside Heights,2012-2014,01/02/2012,253.1391925,,2012-01-02
518673,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2012-2014,01/02/2012,0.9,,2012-01-02
518940,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,105,Crotona -Tremont,2012-2014,01/02/2012,118.077027,,2012-01-02
518643,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,1,Bronx,2012-2014,01/02/2012,13.4,,2012-01-02
518976,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,503,Willowbrook,2012-2014,01/02/2012,15.90319849,,2012-01-02
518607,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,201,Greenpoint,2012-2014,01/02/2012,6.4,,2012-01-02
518644,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,2,Brooklyn,2012-2014,01/02/2012,6.9,,2012-01-02
518500,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,2,Brooklyn,2012-2014,01/02/2012,104.3,,2012-01-02
518539,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,408,Jamaica,2012-2014,01/02/2012,133.6,,2012-01-02
518635,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,408,Jamaica,2012-2014,01/02/2012,23.7,,2012-01-02
518904,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,210,Coney Island - Sheepshead Bay,2012-2014,01/02/2012,29.44657223,,2012-01-02
518893,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,106,High Bridge - Morrisania,2012-2014,01/02/2012,232.5439857,,2012-01-02
518613,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,207,East Flatbush - Flatbush,2012-2014,01/02/2012,36.6,,2012-01-02
518957,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,304,Upper West Side,2012-2014,01/02/2012,23.48917975,,2012-01-02
518503,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,5,Staten Island,2012-2014,01/02/2012,62.5,,2012-01-02
518620,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,303,East Harlem,2012-2014,01/02/2012,47.3,,2012-01-02
518916,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,401,Long Island City - Astoria,2012-2014,01/02/2012,48.83048403,,2012-01-02
518603,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,104,Pelham - Throgs Neck,2012-2014,01/02/2012,36.5,,2012-01-02
518734,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,501,Port Richmond,2012-2014,01/02/2012,5.0,,2012-01-02
518809,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,211,Williamsburg - Bushwick,2012-2014,01/02/2012,15.93933114,,2012-01-02
518606,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,107,Hunts Point - Mott Haven,2012-2014,01/02/2012,57.8,,2012-01-02
518941,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,106,High Bridge - Morrisania,2012-2014,01/02/2012,117.3822944,,2012-01-02
518933,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",Borough,3,Manhattan,2012-2014,01/02/2012,40.83055572,,2012-01-02
518973,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,410,Rockaways,2012-2014,01/02/2012,42.29304726,,2012-01-02
518972,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,409,Southeast Queens,2012-2014,01/02/2012,21.88806353,,2012-01-02
518742,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",Borough,4,Queens,2012-2014,01/02/2012,32.76291581,,2012-01-02
518510,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,107,Hunts Point - Mott Haven,2012-2014,01/02/2012,237.6,,2012-01-02
518507,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,104,Pelham - Throgs Neck,2012-2014,01/02/2012,164.3,,2012-01-02
518637,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,410,Rockaways,2012-2014,01/02/2012,18.0,,2012-01-02
518887,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",Borough,5,Staten Island,2012-2014,01/02/2012,45.43464648,,2012-01-02
518850,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,204,East New York,2012-2014,01/02/2012,16.93393312,,2012-01-02
518625,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,308,Greenwich Village - SoHo,2012-2014,01/02/2012,5.4,,2012-01-02
518611,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,205,Sunset Park,2012-2014,01/02/2012,11.6,,2012-01-02
518953,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,211,Williamsburg - Bushwick,2012-2014,01/02/2012,97.15222812,,2012-01-02
518541,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,410,Rockaways,2012-2014,01/02/2012,91.0,,2012-01-02
518599,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,5,Staten Island,2012-2014,01/02/2012,12.3,,2012-01-02
518529,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,308,Greenwich Village - SoHo,2012-2014,01/02/2012,18.5,,2012-01-02
518624,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,307,Gramercy Park - Murray Hill,2012-2014,01/02/2012,9.0,,2012-01-02
518654,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2012-2014,01/02/2012,19.4,,2012-01-02
518616,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,210,Coney Island - Sheepshead Bay,2012-2014,01/02/2012,7.3,,2012-01-02
518520,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,210,Coney Island - Sheepshead Bay,2012-2014,01/02/2012,42.4,,2012-01-02
518862,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,305,Upper East Side,2012-2014,01/02/2012,9.18145178,,2012-01-02
518612,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,206,Borough Park,2012-2014,01/02/2012,3.5,,2012-01-02
518519,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,209,Bensonhurst - Bay Ridge,2012-2014,01/02/2012,24.2,,2012-01-02
518872,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,405,Ridgewood - Forest Hills,2012-2014,01/02/2012,11.23713753,,2012-01-02
518851,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,205,Sunset Park,2012-2014,01/02/2012,11.74644053,,2012-01-02
518946,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,204,East New York,2012-2014,01/02/2012,84.9497052,,2012-01-02
518860,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,303,East Harlem,2012-2014,01/02/2012,20.68763035,,2012-01-02
518691,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Borough,1,Bronx,2012-2014,01/02/2012,5.0,,2012-01-02
518523,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,302,Central Harlem - Morningside Heights,2012-2014,01/02/2012,277.7,,2012-01-02
518747,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,104,Pelham - Throgs Neck,2012-2014,01/02/2012,45.39894534,,2012-01-02
518898,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,204,East New York,2012-2014,01/02/2012,141.5831149,,2012-01-02
518619,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,302,Central Harlem - Morningside Heights,2012-2014,01/02/2012,46.2,,2012-01-02
518791,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",Borough,5,Staten Island,2012-2014,01/02/2012,13.5980798,,2012-01-02
518537,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,406,Fresh Meadows,2012-2014,01/02/2012,57.7,,2012-01-02
518702,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,107,Hunts Point - Mott Haven,2012-2014,01/02/2012,3.7,,2012-01-02
518952,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2012-2014,01/02/2012,17.9417154,,2012-01-02
518802,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,204,East New York,2012-2014,01/02/2012,13.9632727,,2012-01-02
518909,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,304,Upper West Side,2012-2014,01/02/2012,63.92992627,,2012-01-02
518752,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,202,Downtown - Heights - Slope,2012-2014,01/02/2012,36.04139157,,2012-01-02
518657,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,203,Bedford Stuyvesant - Crown Heights,2012-2014,01/02/2012,12.4,,2012-01-02
518511,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,201,Greenpoint,2012-2014,01/02/2012,50.5,,2012-01-02
518823,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,404,Bayside - Little Neck,2012-2014,01/02/2012,6.965866869,,2012-01-02
518518,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,208,Canarsie - Flatlands,2012-2014,01/02/2012,98.8,,2012-01-02
518632,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,405,Ridgewood - Forest Hills,2012-2014,01/02/2012,14.6,,2012-01-02
518733,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,410,Rockaways,2012-2014,01/02/2012,9.4,,2012-01-02
518622,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,305,Upper East Side,2012-2014,01/02/2012,7.6,,2012-01-02
518627,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,310,Lower Manhattan,2012-2014,01/02/2012,6.2,,2012-01-02
518653,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,106,High Bridge - Morrisania,2012-2014,01/02/2012,16.1,,2012-01-02
518524,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,303,East Harlem,2012-2014,01/02/2012,261.6,,2012-01-02
518516,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,206,Borough Park,2012-2014,01/02/2012,24.0,,2012-01-02
518515,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,205,Sunset Park,2012-2014,01/02/2012,49.9,,2012-01-02
518609,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,203,Bedford Stuyvesant - Crown Heights,2012-2014,01/02/2012,44.8,,2012-01-02
518513,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,203,Bedford Stuyvesant - Crown Heights,2012-2014,01/02/2012,213.9,,2012-01-02
518576,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2012-2014,01/02/2012,22.5,,2012-01-02
518754,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,204,East New York,2012-2014,01/02/2012,38.56752214,,2012-01-02
518536,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,405,Ridgewood - Forest Hills,2012-2014,01/02/2012,57.6,,2012-01-02
518555,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,104,Pelham - Throgs Neck,2012-2014,01/02/2012,78.0,,2012-01-02
166819,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2012,06/01/2012,18.61,,2012-06-01
216515,386,Ozone (O3),Mean,ppb,CD,316,Brownsville (CD16),Summer 2012,06/01/2012,33.19,,2012-06-01
169476,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209,Parkchester and Soundview (CD9),Summer 2012,06/01/2012,10.42,,2012-06-01
221840,386,Ozone (O3),Mean,ppb,UHF34,205,Sunset Park,Summer 2012,06/01/2012,32.29,,2012-06-01
169508,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Summer 2012,06/01/2012,9.81,,2012-06-01
169463,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108,Upper East Side (CD8),Summer 2012,06/01/2012,12.17,,2012-06-01
177899,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Summer 2012,06/01/2012,11.01,,2012-06-01
166853,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2012,06/01/2012,14.96,,2012-06-01
177897,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Summer 2012,06/01/2012,10.35,,2012-06-01
177896,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Summer 2012,06/01/2012,10.23,,2012-06-01
166816,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Summer 2012,06/01/2012,20.36,,2012-06-01
166851,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2012,06/01/2012,17.52,,2012-06-01
166829,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2012,06/01/2012,16.12,,2012-06-01
172198,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307,Upper East Side-Gramercy,Summer 2012,06/01/2012,31.46,,2012-06-01
166823,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Summer 2012,06/01/2012,16.52,,2012-06-01
176036,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Summer 2012,06/01/2012,14.59,,2012-06-01
222428,386,Ozone (O3),Mean,ppb,UHF42,105,Crotona -Tremont,Summer 2012,06/01/2012,33.42,,2012-06-01
222524,386,Ozone (O3),Mean,ppb,UHF42,303,East Harlem,Summer 2012,06/01/2012,32.25,,2012-06-01
169493,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Summer 2012,06/01/2012,10.22,,2012-06-01
222596,386,Ozone (O3),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Summer 2012,06/01/2012,33.3,,2012-06-01
176011,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Summer 2012,06/01/2012,17.94,,2012-06-01
221870,386,Ozone (O3),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Summer 2012,06/01/2012,37.08,,2012-06-01
176044,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2012,06/01/2012,12.22,,2012-06-01
179358,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,Bronx,Summer 2012,06/01/2012,17.02,,2012-06-01
222632,386,Ozone (O3),Mean,ppb,UHF42,501,Port Richmond,Summer 2012,06/01/2012,31.06,,2012-06-01
176033,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,Summer 2012,06/01/2012,18.77,,2012-06-01
169488,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2012,06/01/2012,10.28,,2012-06-01
173723,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405,Ridgewood - Forest Hills,Summer 2012,06/01/2012,10.2,,2012-06-01
172193,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,405,Ridgewood - Forest Hills,Summer 2012,06/01/2012,17.24,,2012-06-01
219968,386,Ozone (O3),Mean,ppb,Borough,1,Bronx,Summer 2012,06/01/2012,34.61,,2012-06-01
169478,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211,Morris Park and Bronxdale (CD11),Summer 2012,06/01/2012,10.17,,2012-06-01
177906,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205,Sunset Park,Summer 2012,06/01/2012,10.87,,2012-06-01
173716,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,Washington Heights,Summer 2012,06/01/2012,10.64,,2012-06-01
216509,386,Ozone (O3),Mean,ppb,CD,315,Sheepshead Bay (CD15),Summer 2012,06/01/2012,36.83,,2012-06-01
177907,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Summer 2012,06/01/2012,10.2,,2012-06-01
177909,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Summer 2012,06/01/2012,9.95,,2012-06-01
173702,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Summer 2012,06/01/2012,10.23,,2012-06-01
221852,386,Ozone (O3),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Summer 2012,06/01/2012,33.38,,2012-06-01
221906,386,Ozone (O3),Mean,ppb,UHF34,401,Long Island City - Astoria,Summer 2012,06/01/2012,33.91,,2012-06-01
169468,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,Mott Haven and Melrose (CD1),Summer 2012,06/01/2012,11.32,,2012-06-01
176017,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Summer 2012,06/01/2012,16.65,,2012-06-01
169457,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Summer 2012,06/01/2012,12.15,,2012-06-01
177903,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Summer 2012,06/01/2012,11.12,,2012-06-01
222542,386,Ozone (O3),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2012,06/01/2012,26.0,,2012-06-01
166842,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Summer 2012,06/01/2012,12.42,,2012-06-01
166848,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Summer 2012,06/01/2012,18.52,,2012-06-01
172171,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Summer 2012,06/01/2012,14.76,,2012-06-01
216497,386,Ozone (O3),Mean,ppb,CD,313,Coney Island (CD13),Summer 2012,06/01/2012,37.9,,2012-06-01
222572,386,Ozone (O3),Mean,ppb,UHF42,401,Long Island City - Astoria,Summer 2012,06/01/2012,33.91,,2012-06-01
177933,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501,Port Richmond,Summer 2012,06/01/2012,10.13,,2012-06-01
176043,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,501,Port Richmond,Summer 2012,06/01/2012,15.45,,2012-06-01
172200,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2012,06/01/2012,26.55,,2012-06-01
169459,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Summer 2012,06/01/2012,12.53,,2012-06-01
222512,386,Ozone (O3),Mean,ppb,UHF42,301,Washington Heights,Summer 2012,06/01/2012,32.66,,2012-06-01
